gene_id,dist_diff_avg_gm12878,dist_diff_avg_hffc6,dist_diff_avg
ENSG00000227445.1,4.844081688900383,38.903955049152614,34.05987336025223
ENSG00000198703.2,4.274681260391158,37.540769070009645,33.26608780961849
ENSG00000236656.1,4.537461128770088,37.778180472458466,33.240719343688376
ENSG00000130558.20,6.204862315576155,39.31081470366447,33.10595238808831
ENSG00000169717.7,6.218723866427056,39.23214709069118,33.01342322426412
ENSG00000231434.1,6.598381422003921,39.33035447325888,32.731973051254954
ENSG00000236556.1,6.531476609847125,38.69541619040749,32.16393958056037
ENSG00000250658.1,7.590105801820755,39.7190377852496,32.12893198342884
ENSG00000279935.1,5.786858632014348,37.37592884802049,31.589070216006146
ENSG00000198967.5,11.19432799670161,42.023285781280904,30.828957784579295
ENSG00000268067.3,38.77615859908258,8.198517142401801,30.577641456680777
ENSG00000127903.14,38.720140565655186,8.26742925621845,30.452711309436737
ENSG00000286125.2,38.64785931067552,8.268986009226905,30.378873301448614
ENSG00000117174.11,39.42625308036804,9.091781710678676,30.334471369689368
ENSG00000259608.1,4.850239485502243,35.01369094848633,30.163451462984085
ENSG00000129514.8,39.84882572719029,9.848595791203635,30.000229935986653
ENSG00000253643.6,5.685677571857677,35.566180331035724,29.880502759178047
ENSG00000142871.18,38.81251239776611,9.075435368519909,29.737077029246205
ENSG00000139865.17,39.900106702532085,10.201514257703508,29.698592444828577
ENSG00000153904.21,38.70377600193024,9.030945194217393,29.67283080771284
ENSG00000272691.1,38.70377600193024,9.042925258852401,29.660850743077837
ENSG00000282057.1,38.648953318595886,9.030945194217393,29.61800812437849
ENSG00000249747.1,7.757536053657532,37.086391645319324,29.328855591661792
ENSG00000287571.1,7.759080201387405,37.086391645319324,29.32731144393192
ENSG00000268182.6,37.561841268025475,8.290000163184272,29.2718411048412
ENSG00000259087.5,40.86659240722656,11.615593365260533,29.25099904196603
ENSG00000198965.5,7.163629200993752,36.331737373448625,29.168108172454872
ENSG00000268407.1,37.3014235953371,8.174118175329985,29.12730542000711
ENSG00000197532.3,11.841824317465024,40.82954319821128,28.987718880746257
ENSG00000163554.15,10.12293631689889,39.02724939660181,28.90431307970292
ENSG00000284745.1,12.897188195558352,41.77723340751711,28.88004521195876
ENSG00000225036.1,41.057898712158206,12.32933759689331,28.728561115264895
ENSG00000199934.1,39.389349579811096,10.896042832788432,28.493306747022665
ENSG00000279111.2,13.261308485147904,41.74017633365679,28.478867848508887
ENSG00000244712.1,39.64683681896755,11.313622744116065,28.333214074851483
ENSG00000186440.3,13.119464037369708,41.44561038439787,28.326146347028157
ENSG00000230285.1,39.737003445625305,11.537261540035033,28.199741905590272
ENSG00000215912.12,7.897057916516456,36.022104089910336,28.12504617339388
ENSG00000220131.1,8.481332635879516,36.600809233529226,28.119476597649708
ENSG00000250042.1,7.492831081151962,35.55537560406853,28.062544522916568
ENSG00000234593.3,36.07542247772217,8.075215979534036,28.000206498188135
ENSG00000277826.1,8.916825242238502,36.58634157878597,27.669516336547467
ENSG00000279565.1,6.906054655710856,34.5336548941476,27.627600238436745
ENSG00000231237.1,11.41248183347741,38.59767344028135,27.18519160680394
ENSG00000285981.1,10.360668182373047,37.363525390625,27.002857208251953
ENSG00000233234.1,9.838264077623315,36.82454780704719,26.986283729423874
ENSG00000287396.1,10.02435353091944,36.96230246803977,26.937948937120332
ENSG00000231630.1,10.214011517640586,37.03049160035189,26.8164800827113
ENSG00000039537.15,35.31927021571568,8.509272286766453,26.80999792894923
ENSG00000269793.7,35.08084298322301,8.38858749100299,26.692255492220017
ENSG00000197951.10,35.08084298322301,8.38858749100299,26.692255492220017
ENSG00000173285.5,8.930953123131577,35.517160922666136,26.58620779953456
ENSG00000269699.7,34.62336374899584,8.138162828374792,26.48520092062105
ENSG00000268654.2,34.62336374899584,8.138162828374792,26.48520092062105
ENSG00000198300.14,34.62336374899584,8.138162828374792,26.48520092062105
ENSG00000170364.13,26.869195818901062,0.4377520680427551,26.431443750858307
ENSG00000283259.1,6.860312279139723,33.287226700585734,26.42691442144601
ENSG00000268847.1,34.72712607012537,8.330555589731645,26.396570480393727
ENSG00000213612.3,7.436650424633386,33.789134693145755,26.35248426851237
ENSG00000254092.3,32.64278596639633,6.294657588005066,26.348128378391266
ENSG00000196171.3,12.022487942053347,38.322004052657114,26.29951611060377
ENSG00000254334.2,32.58756923675537,6.294657588005066,26.292911648750305
ENSG00000220267.1,10.2748024781545,36.560227394104004,26.285424915949505
ENSG00000254853.1,33.9499082058034,7.819063198566437,26.130845007236967
ENSG00000255146.1,32.97795663995946,6.860344156622887,26.117612483336572
ENSG00000274777.1,34.166200783795226,8.13299428710231,26.033206496692916
ENSG00000255131.2,34.138826897803774,8.17829670906067,25.960530188743107
ENSG00000118432.13,8.349784255027771,34.21516827174595,25.86538401671818
ENSG00000188340.3,5.728958460749412,31.585056860235674,25.856098399486264
ENSG00000202187.1,42.44414468322481,16.877123334636426,25.567021348588387
ENSG00000172772.3,33.981089815180354,8.48118896484375,25.499900850336605
ENSG00000213525.3,11.734271262554412,37.22857144667622,25.49430018412181
ENSG00000229724.1,4.26707490974543,29.73931877522529,25.47224386547986
ENSG00000271179.1,9.920104864481333,35.3884539604187,25.46834909593737
ENSG00000228038.1,7.69410026298379,33.145790815353394,25.451690552369605
ENSG00000272900.1,32.252952169864734,6.902264583110809,25.350687586753924
